ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto",¿Existencias?,Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Marcas,"Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3","Nombre del atributo 4","Valor(es) del atributo 4","Atributo visible 4","Atributo global 4","Nombre del atributo 5","Valor(es) del atributo 5","Atributo visible 5","Atributo global 5","Nombre del atributo 6","Valor(es) del atributo 6","Atributo visible 6","Atributo global 6","Nombre del atributo 7","Valor(es) del atributo 7","Atributo visible 7","Atributo global 7","Nombre del atributo 8","Valor(es) del atributo 8","Atributo visible 8","Atributo global 8","Nombre del atributo 9","Valor(es) del atributo 9","Atributo visible 9","Atributo global 9","Nombre del atributo 10","Valor(es) del atributo 10","Atributo visible 10","Atributo global 10","Nombre del atributo 11","Valor(es) del atributo 11","Atributo visible 11","Atributo global 11","Nombre del atributo 12","Valor(es) del atributo 12","Atributo visible 12","Atributo global 12","Nombre del atributo 13","Valor(es) del atributo 13","Atributo visible 13","Atributo global 13","Nombre del atributo 14","Valor(es) del atributo 14","Atributo visible 14","Atributo global 14","Nombre del atributo 15","Valor(es) del atributo 15","Atributo visible 15","Atributo global 15","Nombre del atributo 16","Valor(es) del atributo 16","Atributo visible 16","Atributo global 16","Nombre del atributo 17","Valor(es) del atributo 17","Atributo visible 17","Atributo global 17","Nombre del atributo 18","Valor(es) del atributo 18","Atributo visible 18","Atributo global 18","Nombre del atributo 19","Valor(es) del atributo 19","Atributo visible 19","Atributo global 19","Nombre del atributo 20","Valor(es) del atributo 20","Atributo visible 20","Atributo global 20"
22509,variation,22063057,,"POLERA POLO DRY FIT M/L HOMBRE - L, AMARILLO",1,0,visible,,,,,taxable,parent,1,200,,0,0,0.335,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre.jpg,,,22063,,,,,,2271,,Talla,L,,0,Color,AMARILLO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22510,variation,22063058,,"POLERA POLO DRY FIT M/L HOMBRE - XL, AMARILLO",1,0,visible,,,,,taxable,parent,1,200,,0,0,0.352,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre.jpg,,,22063,,,,,,2272,,Talla,XL,,0,Color,AMARILLO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22511,variation,22063059,,"POLERA POLO DRY FIT M/L HOMBRE - XXL, AMARILLO",1,0,visible,,,,,taxable,parent,1,128,,0,0,0.369,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre.jpg,,,22063,,,,,,2273,,Talla,XXL,,0,Color,AMARILLO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22512,variation,220631310,,"POLERA POLO DRY FIT M/L HOMBRE - XXXL, NARANJO",1,0,visible,,,,,taxable,parent,1,35,,0,0,0.385,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre-15.jpg,,,22063,,,,,,2274,,Talla,XXXL,,0,Color,NARANJO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22513,variation,22063135,,"POLERA POLO DRY FIT M/L HOMBRE - S, NARANJO",1,0,visible,,,,,taxable,parent,1,27,,0,0,0.298,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre-15.jpg,,,22063,,,,,,2275,,Talla,S,,0,Color,NARANJO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22514,variation,22063136,,"POLERA POLO DRY FIT M/L HOMBRE - M, NARANJO",1,0,visible,,,,,taxable,parent,1,71,,0,0,0.319,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre-15.jpg,,,22063,,,,,,2276,,Talla,M,,0,Color,NARANJO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22515,variation,22063137,,"POLERA POLO DRY FIT M/L HOMBRE - L, NARANJO",1,0,visible,,,,,taxable,parent,1,35,,0,0,0.335,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre-15.jpg,,,22063,,,,,,2277,,Talla,L,,0,Color,NARANJO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22516,variation,22063138,,"POLERA POLO DRY FIT M/L HOMBRE - XL, NARANJO",1,0,visible,,,,,taxable,parent,1,200,,0,0,0.352,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre-15.jpg,,,22063,,,,,,2278,,Talla,XL,,0,Color,NARANJO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22517,variation,22063139,,"POLERA POLO DRY FIT M/L HOMBRE - XXL, NARANJO",1,0,visible,,,,,taxable,parent,1,80,,0,0,0.369,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre-15.jpg,,,22063,,,,,,2279,,Talla,XXL,,0,Color,NARANJO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22518,variable,02246,,"POLERA POLO DRYFRESH M/C HOMBRE 60% ALG 40% POLY",1,0,visible,"Polera versátil y de alto rendimiento diseñada para comodidad y funcionalidad en cualquier situación, con tecnología de secado rápido.","Su durabilidad se ve reforzada con la tecnología antipilling, lo que significa que esta polera resistirá el desgaste y mantendrá su suavidad y apariencia original incluso después de múltiples lavados y usos repetidos. La respirabilidad de esta prenda es excepcional, permitiendo un flujo de aire constante que mantiene tu cuerpo fresco y cómodo, incluso durante las actividades más exigentes. Esto se combina con su capacidad de secado rápido, que te permite permanecer seco y cómodo al absorber y evaporar rápidamente la humedad. Además, la estabilidad dimensional asegura que esta polera mantenga su forma y tamaño originales lavado tras lavado, proporcionando un ajuste consistente y confortable en todo momento. Su solidez del color garantiza que los tonos vibrantes se mantengan intactos a lo largo del tiempo, resistiendo la decoloración por la exposición al sol o al lavado, manteniendo su apariencia fresca y llamativa. El control de humedad te ofrece una sensación constante de frescura al mantener el sudor alejado de tu piel, manteniéndote seco y cómodo en cualquier situación. Esta polera es liviana, lo que te brinda una sensación de libertad de movimiento y comodidad durante todo el día, sin agregar peso innecesario. Además, cuenta con protección UV incorporada, ofreciendo una capa adicional de defensa contra los rayos del sol, lo que te permite disfrutar del aire libre con mayor tranquilidad y protección para tu piel. En resumen, esta polera no solo es duradera y resistente, sino que también ofrece un conjunto completo de características que proporcionan confort, protección y funcionalidad en cualquier actividad que realices.",,,taxable,,1,1,,0,0,0.2,,,,0,,,,"Poleras y Camisas > Poleras, Poleras y Camisas > Poleras Polo, Poleras y Camisas",,,"https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dryfresh-mc-hombre-60-alg-40-poly.jpg, https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dryfresh-mc-hombre-60-alg-40-poly-4.jpg, https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dryfresh-mc-hombre-60-alg-40-poly-8.jpg, https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dryfresh-mc-hombre-60-alg-40-poly-12.jpg, https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dryfresh-mc-hombre-60-alg-40-poly-16.jpg, https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dryfresh-mc-hombre-60-alg-40-poly-20.jpg, https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dryfresh-mc-hombre-60-alg-40-poly-24.jpg",,,,,,,,,0,,Talla,"L, M, S, XL, XXL, XXXL",0,0,Color,"AZUL, AZUL PIEDRA, AZULINO, BLANCO, GRIS, NEGRO, ROJO",0,0,Colección,Outwork,1,1,Género,HOMBRE,1,1,"Atributo 1",Durable,1,1,"Atributo 2",Antipilling,1,1,"Atributo 3",Respirable,1,1,"Atributo 4","Secado rápido",1,1,"Atributo 5","Estabilidad dimensional",1,1,"Atributo 6","Solidez de color",1,1,"Atributo 7",Liviano,1,1,"Atributo 8","Control de humedad",1,1,"Tipo de Manga","Manga Corta",1,1,Tela,Pique,1,1,Composición,"40% Poliéster, 60% Algodón",1,1,Gramaje,"230 gramos",1,1,,,,,,,,,,,,,,,,
